;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;<---------------------------Produktion----------------------->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tid;Total förbrukning;Vindkraft;Vattenkraft;Kärnkraft;Övr.värmekraft;Ospec. prod.;Solkraft;Energilager;Total produktion;Import/export;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 5:00;-13205,13;5339,30;6424,32;5046,77;216,55;5,22;2,42;0,00;17034,59;-3891,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 6:00;-14207,89;5359,62;7047,05;5074,94;220,27;6,78;37,35;0,00;17746,01;-3556,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 7:00;-14264,90;5282,85;7115,17;5104,14;217,42;1,37;216,32;0,00;17937,27;-3672,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 8:00;-13973,12;5057,71;7296,69;5127,61;220,11;2,42;519,04;0,00;18223,58;-4253,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 9:00;-13825,91;4502,97;7408,80;5136,61;214,02;11,22;868,96;0,00;18142,59;-4323,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 10:00;-13719,81;4167,98;7446,85;5149,26;202,32;8,96;1171,39;0,00;18146,76;-4433,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 11:00;-13557,29;3938,64;7027,92;5160,37;190,80;28,09;1370,17;0,01;17716,00;-4165,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 12:00;-13290,25;3431,66;6713,68;5170,24;181,05;27,72;1439,86;0,01;16964,21;-3675,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 13:00;-13171,56;3122,92;6654,04;5171,95;193,43;21,25;1333,73;0,00;16497,32;-3326,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 14:00;-13177,94;2653,21;7439,88;5166,66;176,00;30,73;1035,80;0,02;16502,29;-3325,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 15:00;-13353,93;2536,24;8031,89;5161,00;182,98;21,54;623,11;0,01;16556,75;-3203,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 16:00;-13601,22;2849,36;8022,27;5066,45;197,64;20,34;230,45;0,01;16386,52;-2785,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 17:00;-13680,20;3200,30;7995,37;4968,24;226,18;24,44;39,15;0,00;16453,69;-2773,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 18:00;-13950,42;3666,47;7821,49;5183,80;240,31;29,97;4,63;0,00;16946,67;-2996,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 19:00;-13709,96;4080,09;7611,42;5211,64;239,20;20,30;3,27;0,00;17165,90;-3455,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 20:00;-13094,30;4199,23;7367,89;5216,06;236,09;7,88;3,67;0,00;17030,82;-3936,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 21:00;-12427,75;4038,42;7135,70;5215,68;220,78;6,61;2,41;0,00;16619,59;-4191,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 22:00;-11801,45;3923,50;6790,59;5215,82;205,39;5,42;2,27;0,00;16142,99;-4341,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.9.2024 23:00;-11251,50;3582,80;6234,05;5217,37;199,23;6,33;2,99;0,00;15242,76;-3991,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 0:00;-10952,97;3256,58;6154,88;5216,40;198,78;9,54;2,76;0,00;14838,93;-3877,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 1:00;-10768,05;3121,01;6061,61;5216,41;206,68;11,64;2,45;0,00;14619,81;-3841,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 2:00;-10820,96;3410,08;5753,78;5216,45;206,30;3,36;2,72;0,00;14592,69;-3762,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 3:00;-11034,32;3647,60;5798,88;5215,90;203,62;7,41;2,41;0,00;14875,82;-3830,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 4:00;-11648,17;4107,63;5925,41;5215,64;212,56;2,62;1,97;0,00;15465,83;-3808,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 5:00;-13120,19;4273,05;6755,97;5215,54;216,71;4,64;3,04;0,00;16468,95;-3341,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 6:00;-14157,26;3984,24;7262,04;5214,04;256,21;5,83;44,61;0,00;16766,97;-2605,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 7:00;-14235,24;3427,35;7402,56;5214,49;308,70;4,43;269,66;0,00;16627,20;-2392,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 8:00;-13871,89;2560,56;7660,85;5215,71;242,32;8,42;652,62;0,00;16340,49;-2471,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 9:00;-13709,64;2212,76;7555,18;5218,38;244,38;4,19;1095,30;0,00;16330,19;-2628,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 10:00;-13550,01;2377,13;7145,61;5226,09;237,84;4,92;1465,24;0,00;16456,84;-2915,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 11:00;-13323,68;2696,48;6155,37;5238,82;224,19;5,35;1718,67;0,00;16038,90;-2719,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 12:00;-13140,36;2708,98;5601,16;5239,09;214,99;7,47;1774,55;0,00;15546,24;-2405,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 13:00;-12998,93;2924,14;5697,81;5236,97;210,38;25,73;1610,55;0,01;15705,60;-2706,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 14:00;-13051,00;3208,12;6230,16;5233,05;221,27;20,61;1263,20;0,00;16176,41;-3130,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 15:00;-13224,34;3518,30;6857,11;5231,62;214,47;7,21;782,73;0,00;16611,45;-3396,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 16:00;-13484,84;3591,86;7097,93;5230,57;235,59;11,85;312,19;0,00;16479,99;-3000,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 17:00;-13596,73;4122,97;7053,20;5231,44;242,14;5,12;43,94;0,00;16698,82;-3109,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 18:00;-13855,72;4436,81;7087,39;5232,96;231,69;9,03;4,00;0,00;17001,90;-3157,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 19:00;-13629,50;4509,10;6815,78;5233,94;202,45;6,50;2,81;0,00;16770,58;-3153,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 20:00;-12949,39;4612,19;6332,98;5235,84;174,57;10,11;3,81;0,00;16369,49;-3431,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 21:00;-12223,66;4949,66;5549,93;5234,41;190,93;4,80;2,19;0,00;15931,93;-3719,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 22:00;-11602,57;4772,46;5106,97;5235,75;195,55;10,98;3,18;0,00;15324,89;-3731,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.9.2024 23:00;-11177,51;4719,98;5037,78;5236,36;195,90;5,39;2,13;0,00;15197,54;-4029,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 0:00;-10853,17;4423,29;4964,13;5235,28;197,55;3,67;4,13;0,00;14828,05;-3974,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 1:00;-10684,94;4285,68;4922,10;5236,95;197,62;2,74;2,36;0,00;14647,45;-3962,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 2:00;-10574,13;4310,49;4922,22;5237,63;192,71;11,72;2,22;0,00;14677,00;-4102,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 3:00;-10664,73;4052,85;5163,59;5237,71;192,65;16,22;2,58;0,01;14665,60;-4000,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 4:00;-11282,93;3928,27;6157,87;5237,60;196,70;5,45;2,19;0,00;15528,07;-4245,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 5:00;-12693,03;3836,18;7487,11;5236,92;202,41;5,26;2,81;0,00;16770,69;-4077,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 6:00;-13788,65;3688,20;8032,23;5236,54;206,38;10,77;41,64;0,00;17215,77;-3427,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 7:00;-14044,87;3063,63;8594,42;5236,12;208,03;10,31;261,23;0,00;17373,74;-3328,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 8:00;-13849,24;2629,39;8429,56;5237,37;210,25;5,04;666,54;0,00;17178,16;-3328,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 9:00;-13627,10;2393,10;7942,93;5236,37;212,95;8,69;1137,35;0,27;16931,65;-3304,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 10:00;-13382,95;2385,31;7466,29;5233,83;184,25;9,63;1536,82;0,51;16816,64;-3433,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 11:00;-13100,86;2421,37;6578,34;5233,73;166,89;17,68;1782,97;0,01;16200,99;-3100,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 12:00;-12855,83;2490,96;6119,52;5232,64;174,64;11,09;1832,98;0,00;15861,83;-3006,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 13:00;-12552,03;2406,59;6040,75;5230,34;169,77;11,96;1674,90;0,00;15534,31;-2982,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 14:00;-12465,05;2281,43;6688,66;5230,53;159,16;11,94;1308,23;0,00;15679,96;-3214,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 15:00;-12590,69;2004,86;8038,57;5230,64;153,69;16,13;807,98;0,00;16251,86;-3661,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 16:00;-12859,26;2094,23;8269,33;5228,91;156,84;8,77;318,59;0,00;16076,67;-3217,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 17:00;-12932,60;2450,79;8394,18;5222,31;155,54;7,99;43,27;0,00;16274,09;-3341,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 18:00;-13076,77;2996,07;8194,62;5213,86;183,75;2,52;3,27;0,00;16594,08;-3517,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 19:00;-12695,88;3523,85;7816,78;5214,91;188,85;5,47;2,68;0,01;16752,54;-4056,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 20:00;-12052,52;3948,70;7310,62;5218,04;189,73;15,10;3,37;0,00;16685,56;-4633,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 21:00;-11455,22;4391,47;6508,88;5224,93;185,82;8,01;2,05;0,00;16321,17;-4865,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 22:00;-10955,33;4854,81;5636,94;5229,36;177,90;6,70;2,04;0,00;15907,75;-4952,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.9.2024 23:00;-10584,05;5230,11;4750,49;5231,03;174,82;3,75;1,59;0,00;15391,81;-4807,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 0:00;-10421,51;5442,48;4404,60;5231,43;174,09;2,39;1,56;0,00;15256,55;-4835,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 1:00;-10268,98;5263,97;3998,69;5232,39;176,60;8,22;1,95;0,00;14681,82;-4412,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 2:00;-10209,19;5452,25;3936,74;5231,06;174,11;12,74;1,69;0,00;14808,59;-4599,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 3:00;-10232,83;5592,41;3950,10;5232,04;173,74;17,65;1,95;0,00;14967,89;-4735,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 4:00;-10349,97;5590,14;3993,32;5230,28;176,22;19,53;2,17;0,00;15011,66;-4661,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 5:00;-10649,39;5446,60;4002,68;5230,84;174,28;11,16;3,26;0,00;14868,82;-4219,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 6:00;-10938,59;5428,19;4405,33;5230,99;173,38;14,53;48,83;0,00;15301,25;-4362,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 7:00;-11288,75;4707,89;5057,38;5232,02;175,04;21,24;294,98;0,00;15488,56;-4199,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 8:00;-11537,18;4013,58;5716,85;5231,35;173,24;8,13;698,37;0,01;15841,53;-4304,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 9:00;-11627,03;3949,56;4506,36;5234,27;173,39;18,88;1123,82;0,00;15006,28;-3379,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 10:00;-11596,60;3549,35;4020,42;5234,39;172,10;29,35;1445,67;0,12;14451,40;-2854,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 11:00;-11521,86;3340,65;3383,08;5230,29;173,22;20,47;1546,05;0,00;13693,76;-2172,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 12:00;-11425,52;2943,83;3322,00;5223,98;174,35;23,62;1547,90;0,00;13235,68;-1810,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 13:00;-11344,05;2593,68;3937,90;5213,64;172,61;20,10;1403,21;0,00;13341,15;-1997,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 14:00;-11335,54;2227,50;4526,05;5210,48;169,88;6,29;1093,79;0,00;13234,00;-1898,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 15:00;-11611,06;1827,36;6689,28;5188,49;169,43;22,18;676,59;0,00;14573,33;-2962,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 16:00;-12008,76;1539,10;7746,89;5162,13;171,18;22,81;260,60;0,00;14902,71;-2893,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 17:00;-12290,57;1474,58;8380,47;5182,54;175,84;26,21;29,42;0,00;15269,06;-2978,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 18:00;-12520,93;1885,63;8227,79;5212,14;175,23;14,88;4,00;0,00;15519,66;-2998,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 19:00;-12299,92;2114,77;8102,52;5222,31;173,42;29,40;2,27;0,00;15644,70;-3344,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 20:00;-11834,80;2192,45;7930,51;5227,71;173,10;31,35;2,98;0,00;15558,10;-3723,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 21:00;-11353,03;2142,82;7702,97;5227,52;174,41;33,84;1,91;0,00;15283,45;-3930,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 22:00;-10983,79;2033,71;7483,02;5231,08;172,96;39,95;2,48;0,00;14963,19;-3979,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.9.2024 23:00;-10608,66;1696,64;7358,88;5233,97;176,36;19,97;1,95;0,00;14487,77;-3879,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 0:00;-10380,18;1407,44;7348,50;5234,47;179,20;17,89;1,69;0,00;14189,19;-3808,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 1:00;-10313,95;1189,74;7430,22;5234,06;178,73;26,07;1,54;0,00;14060,37;-3746,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 2:00;-10206,07;1172,89;7413,26;5234,16;178,28;17,75;1,45;0,00;14017,79;-3811,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 3:00;-10167,10;1138,52;7452,30;5234,40;170,29;18,03;1,42;0,00;14014,96;-3847,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 4:00;-10282,92;1243,49;7475,06;5236,21;167,28;17,76;1,43;0,00;14141,24;-3858,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 5:00;-10567,16;1503,90;7751,73;5238,20;165,71;17,25;1,77;0,00;14678,56;-4111,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 6:00;-10754,79;1640,30;7771,14;5236,03;164,12;15,34;15,49;0,00;14842,42;-4087,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 7:00;-11210,55;1547,51;8048,62;5236,02;165,04;6,92;117,91;0,00;15122,02;-3911,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 8:00;-11635,05;1438,29;8293,26;5237,09;165,53;17,17;296,23;0,01;15447,57;-3812,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.9.2024 9:00;-11896,23;1343,17;8396,10;5238,73;167,23;5,89;533,28;0,00;15684,41;-3787,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
