Date/Time SNT;MBA;Load Profile [MWh]
21.03.2024/02:00;SE1, SE2, SE3, SE4;-980,994225
21.03.2024/02:15;SE1, SE2, SE3, SE4;-979,199547
21.03.2024/02:30;SE1, SE2, SE3, SE4;-980,014118
21.03.2024/02:45;SE1, SE2, SE3, SE4;-981,363279
21.03.2024/03:00;SE1, SE2, SE3, SE4;-979,883363
21.03.2024/03:15;SE1, SE2, SE3, SE4;-979,081391
21.03.2024/03:30;SE1, SE2, SE3, SE4;-979,414218
21.03.2024/03:45;SE1, SE2, SE3, SE4;-979,85865
21.03.2024/04:00;SE1, SE2, SE3, SE4;-988,789888
21.03.2024/04:15;SE1, SE2, SE3, SE4;-991,037892
21.03.2024/04:30;SE1, SE2, SE3, SE4;-989,615056
21.03.2024/04:45;SE1, SE2, SE3, SE4;-989,103094
21.03.2024/05:00;SE1, SE2, SE3, SE4;-1023,020064
21.03.2024/05:15;SE1, SE2, SE3, SE4;-1022,125494
21.03.2024/05:30;SE1, SE2, SE3, SE4;-1024,575412
21.03.2024/05:45;SE1, SE2, SE3, SE4;-1025,906122
21.03.2024/06:00;SE1, SE2, SE3, SE4;-1084,560377
21.03.2024/06:15;SE1, SE2, SE3, SE4;-1081,392922
21.03.2024/06:30;SE1, SE2, SE3, SE4;-1081,665232
21.03.2024/06:45;SE1, SE2, SE3, SE4;-1082,79175
21.03.2024/07:00;SE1, SE2, SE3, SE4;-1137,144799
21.03.2024/07:15;SE1, SE2, SE3, SE4;-1134,770859
21.03.2024/07:30;SE1, SE2, SE3, SE4;-1129,861129
21.03.2024/07:45;SE1, SE2, SE3, SE4;-1120,862465
21.03.2024/08:00;SE1, SE2, SE3, SE4;-1121,067765
21.03.2024/08:15;SE1, SE2, SE3, SE4;-1115,725232
21.03.2024/08:30;SE1, SE2, SE3, SE4;-1114,770746
21.03.2024/08:45;SE1, SE2, SE3, SE4;-1113,395101
21.03.2024/09:00;SE1, SE2, SE3, SE4;-1094,088882
21.03.2024/09:15;SE1, SE2, SE3, SE4;-1090,129469
21.03.2024/09:30;SE1, SE2, SE3, SE4;-1090,82653
21.03.2024/09:45;SE1, SE2, SE3, SE4;-1078,737842
21.03.2024/10:00;SE1, SE2, SE3, SE4;-1059,000829
21.03.2024/10:15;SE1, SE2, SE3, SE4;-1057,402048
21.03.2024/10:30;SE1, SE2, SE3, SE4;-1056,908896
21.03.2024/10:45;SE1, SE2, SE3, SE4;-1058,83275
21.03.2024/11:00;SE1, SE2, SE3, SE4;-1035,837771
21.03.2024/11:15;SE1, SE2, SE3, SE4;-1038,309537
21.03.2024/11:30;SE1, SE2, SE3, SE4;-1042,605126
21.03.2024/11:45;SE1, SE2, SE3, SE4;-1045,238998
21.03.2024/12:00;SE1, SE2, SE3, SE4;-1026,415183
21.03.2024/12:15;SE1, SE2, SE3, SE4;-1025,085701
21.03.2024/12:30;SE1, SE2, SE3, SE4;-1023,6833
21.03.2024/12:45;SE1, SE2, SE3, SE4;-1020,960019
21.03.2024/13:00;SE1, SE2, SE3, SE4;-1004,761747
21.03.2024/13:15;SE1, SE2, SE3, SE4;-1002,934929
21.03.2024/13:30;SE1, SE2, SE3, SE4;-1000,581958
21.03.2024/13:45;SE1, SE2, SE3, SE4;-999,559535
21.03.2024/14:00;SE1, SE2, SE3, SE4;-995,269233
21.03.2024/14:15;SE1, SE2, SE3, SE4;-996,504344
21.03.2024/14:30;SE1, SE2, SE3, SE4;-998,67305
21.03.2024/14:45;SE1, SE2, SE3, SE4;-1009,42096
21.03.2024/15:00;SE1, SE2, SE3, SE4;-1025,004413
21.03.2024/15:15;SE1, SE2, SE3, SE4;-1028,455755
21.03.2024/15:30;SE1, SE2, SE3, SE4;-1030,687129
21.03.2024/15:45;SE1, SE2, SE3, SE4;-1035,430506
21.03.2024/16:00;SE1, SE2, SE3, SE4;-1088,74851
21.03.2024/16:15;SE1, SE2, SE3, SE4;-1098,488325
21.03.2024/16:30;SE1, SE2, SE3, SE4;-1114,86045
21.03.2024/16:45;SE1, SE2, SE3, SE4;-1131,739405
21.03.2024/17:00;SE1, SE2, SE3, SE4;-1212,439644
21.03.2024/17:15;SE1, SE2, SE3, SE4;-1222,420613
21.03.2024/17:30;SE1, SE2, SE3, SE4;-1239,96942
21.03.2024/17:45;SE1, SE2, SE3, SE4;-1251,141726
21.03.2024/18:00;SE1, SE2, SE3, SE4;-1300,062377
21.03.2024/18:15;SE1, SE2, SE3, SE4;-1304,25539
21.03.2024/18:30;SE1, SE2, SE3, SE4;-1305,698513
21.03.2024/18:45;SE1, SE2, SE3, SE4;-1310,340987
21.03.2024/19:00;SE1, SE2, SE3, SE4;-1309,848932
21.03.2024/19:15;SE1, SE2, SE3, SE4;-1311,831301
21.03.2024/19:30;SE1, SE2, SE3, SE4;-1313,387747
21.03.2024/19:45;SE1, SE2, SE3, SE4;-1311,611658
21.03.2024/20:00;SE1, SE2, SE3, SE4;-1270,05401
21.03.2024/20:15;SE1, SE2, SE3, SE4;-1269,495783
21.03.2024/20:30;SE1, SE2, SE3, SE4;-1268,117985
21.03.2024/20:45;SE1, SE2, SE3, SE4;-1263,311356
21.03.2024/21:00;SE1, SE2, SE3, SE4;-1217,261265
21.03.2024/21:15;SE1, SE2, SE3, SE4;-1208,654263
21.03.2024/21:30;SE1, SE2, SE3, SE4;-1201,549608
21.03.2024/21:45;SE1, SE2, SE3, SE4;-1197,231003
21.03.2024/22:00;SE1, SE2, SE3, SE4;-1133,946078
21.03.2024/22:15;SE1, SE2, SE3, SE4;-1126,916193
21.03.2024/22:30;SE1, SE2, SE3, SE4;-1125,104585
21.03.2024/22:45;SE1, SE2, SE3, SE4;-1121,975654
21.03.2024/23:00;SE1, SE2, SE3, SE4;-1047,717179
21.03.2024/23:15;SE1, SE2, SE3, SE4;-1042,507247
21.03.2024/23:30;SE1, SE2, SE3, SE4;-1041,786214
21.03.2024/23:45;SE1, SE2, SE3, SE4;-1042,493179
22.03.2024/00:00;SE1, SE2, SE3, SE4;-997,436673
22.03.2024/00:15;SE1, SE2, SE3, SE4;-994,869971
22.03.2024/00:30;SE1, SE2, SE3, SE4;-991,736591
22.03.2024/00:45;SE1, SE2, SE3, SE4;-992,742257
22.03.2024/01:00;SE1, SE2, SE3, SE4;-971,715515
22.03.2024/01:15;SE1, SE2, SE3, SE4;-968,430216
22.03.2024/01:30;SE1, SE2, SE3, SE4;-963,77107
22.03.2024/01:45;SE1, SE2, SE3, SE4;-961,245138
22.03.2024/02:00;SE1, SE2, SE3, SE4;-949,481021
22.03.2024/02:15;SE1, SE2, SE3, SE4;-952,15772
22.03.2024/02:30;SE1, SE2, SE3, SE4;-955,871391
22.03.2024/02:45;SE1, SE2, SE3, SE4;-957,582047
22.03.2024/03:00;SE1, SE2, SE3, SE4;-960,537756
22.03.2024/03:15;SE1, SE2, SE3, SE4;-958,533641
22.03.2024/03:30;SE1, SE2, SE3, SE4;-950,936462
22.03.2024/03:45;SE1, SE2, SE3, SE4;-947,585968
22.03.2024/04:00;SE1, SE2, SE3, SE4;-958,307793
22.03.2024/04:15;SE1, SE2, SE3, SE4;-958,932801
22.03.2024/04:30;SE1, SE2, SE3, SE4;-954,854212
22.03.2024/04:45;SE1, SE2, SE3, SE4;-950,50477
22.03.2024/05:00;SE1, SE2, SE3, SE4;-976,159553
22.03.2024/05:15;SE1, SE2, SE3, SE4;-981,534593
22.03.2024/05:30;SE1, SE2, SE3, SE4;-980,928388
22.03.2024/05:45;SE1, SE2, SE3, SE4;-980,737508
22.03.2024/06:00;SE1, SE2, SE3, SE4;-1031,359682
22.03.2024/06:15;SE1, SE2, SE3, SE4;-1028,872996
22.03.2024/06:30;SE1, SE2, SE3, SE4;-1029,506587
22.03.2024/06:45;SE1, SE2, SE3, SE4;-1032,527922
22.03.2024/07:00;SE1, SE2, SE3, SE4;-1090,761351
22.03.2024/07:15;SE1, SE2, SE3, SE4;-1088,027738
22.03.2024/07:30;SE1, SE2, SE3, SE4;-1089,611036
22.03.2024/07:45;SE1, SE2, SE3, SE4;-1090,165616
22.03.2024/08:00;SE1, SE2, SE3, SE4;-1102,231745
22.03.2024/08:15;SE1, SE2, SE3, SE4;-1104,387701
22.03.2024/08:30;SE1, SE2, SE3, SE4;-1106,219849
22.03.2024/08:45;SE1, SE2, SE3, SE4;-1107,649543
22.03.2024/09:00;SE1, SE2, SE3, SE4;-1106,096808
22.03.2024/09:15;SE1, SE2, SE3, SE4;-1095,77024
22.03.2024/09:30;SE1, SE2, SE3, SE4;-1093,168617
22.03.2024/09:45;SE1, SE2, SE3, SE4;-1096,275542
22.03.2024/10:00;SE1, SE2, SE3, SE4;-1086,881713
22.03.2024/10:15;SE1, SE2, SE3, SE4;-1083,377935
22.03.2024/10:30;SE1, SE2, SE3, SE4;-1082,662995
22.03.2024/10:45;SE1, SE2, SE3, SE4;-1084,149972
22.03.2024/11:00;SE1, SE2, SE3, SE4;-1057,086482
22.03.2024/11:15;SE1, SE2, SE3, SE4;-1064,735487
22.03.2024/11:30;SE1, SE2, SE3, SE4;-1076,937002
22.03.2024/11:45;SE1, SE2, SE3, SE4;-1078,745039
22.03.2024/12:00;SE1, SE2, SE3, SE4;-1049,698198
22.03.2024/12:15;SE1, SE2, SE3, SE4;-1053,260657
22.03.2024/12:30;SE1, SE2, SE3, SE4;-1058,617952
22.03.2024/12:45;SE1, SE2, SE3, SE4;-1062,171473
22.03.2024/13:00;SE1, SE2, SE3, SE4;-1031,66578
22.03.2024/13:15;SE1, SE2, SE3, SE4;-1030,193995
22.03.2024/13:30;SE1, SE2, SE3, SE4;-1033,416477
22.03.2024/13:45;SE1, SE2, SE3, SE4;-1032,973726
22.03.2024/14:00;SE1, SE2, SE3, SE4;-1021,366603
22.03.2024/14:15;SE1, SE2, SE3, SE4;-1026,982426
22.03.2024/14:30;SE1, SE2, SE3, SE4;-1033,150333
22.03.2024/14:45;SE1, SE2, SE3, SE4;-1033,722605
22.03.2024/15:00;SE1, SE2, SE3, SE4;-1028,110481
22.03.2024/15:15;SE1, SE2, SE3, SE4;-1033,989542
22.03.2024/15:30;SE1, SE2, SE3, SE4;-1038,766453
22.03.2024/15:45;SE1, SE2, SE3, SE4;-1042,726502
22.03.2024/16:00;SE1, SE2, SE3, SE4;-1078,544147
22.03.2024/16:15;SE1, SE2, SE3, SE4;-1091,715821
22.03.2024/16:30;SE1, SE2, SE3, SE4;-1100,399285
22.03.2024/16:45;SE1, SE2, SE3, SE4;-1111,257337
22.03.2024/17:00;SE1, SE2, SE3, SE4;-1180,572276
22.03.2024/17:15;SE1, SE2, SE3, SE4;-1192,970341
22.03.2024/17:30;SE1, SE2, SE3, SE4;-1201,290914
22.03.2024/17:45;SE1, SE2, SE3, SE4;-1213,388253
22.03.2024/18:00;SE1, SE2, SE3, SE4;-1261,608625
22.03.2024/18:15;SE1, SE2, SE3, SE4;-1268,518105
22.03.2024/18:30;SE1, SE2, SE3, SE4;-1275,154324
22.03.2024/18:45;SE1, SE2, SE3, SE4;-1283,094028
22.03.2024/19:00;SE1, SE2, SE3, SE4;-1277,277379
22.03.2024/19:15;SE1, SE2, SE3, SE4;-1272,224472
22.03.2024/19:30;SE1, SE2, SE3, SE4;-1268,483516
22.03.2024/19:45;SE1, SE2, SE3, SE4;-1267,987848
22.03.2024/20:00;SE1, SE2, SE3, SE4;-1220,943614
22.03.2024/20:15;SE1, SE2, SE3, SE4;-1217,511773
22.03.2024/20:30;SE1, SE2, SE3, SE4;-1206,473587
22.03.2024/20:45;SE1, SE2, SE3, SE4;-1202,675308
22.03.2024/21:00;SE1, SE2, SE3, SE4;-1163,151648
22.03.2024/21:15;SE1, SE2, SE3, SE4;-1161,223123
22.03.2024/21:30;SE1, SE2, SE3, SE4;-1155,119786
22.03.2024/21:45;SE1, SE2, SE3, SE4;-1153,498697
22.03.2024/22:00;SE1, SE2, SE3, SE4;-1118,05234
22.03.2024/22:15;SE1, SE2, SE3, SE4;-1111,5813
22.03.2024/22:30;SE1, SE2, SE3, SE4;-1104,520079
22.03.2024/22:45;SE1, SE2, SE3, SE4;-1104,580768
22.03.2024/23:00;SE1, SE2, SE3, SE4;-1061,389812
22.03.2024/23:15;SE1, SE2, SE3, SE4;-1057,654439
22.03.2024/23:30;SE1, SE2, SE3, SE4;-1052,946703
22.03.2024/23:45;SE1, SE2, SE3, SE4;-1043,712928
23.03.2024/00:00;SE1, SE2, SE3, SE4;-1023,997234
23.03.2024/00:15;SE1, SE2, SE3, SE4;-1014,493835
23.03.2024/00:30;SE1, SE2, SE3, SE4;-1010,705391
23.03.2024/00:45;SE1, SE2, SE3, SE4;-1000,19642
23.03.2024/01:00;SE1, SE2, SE3, SE4;-989,017141
23.03.2024/01:15;SE1, SE2, SE3, SE4;-988,592527
23.03.2024/01:30;SE1, SE2, SE3, SE4;-983,176684
23.03.2024/01:45;SE1, SE2, SE3, SE4;-983,341111
23.03.2024/02:00;SE1, SE2, SE3, SE4;-978,612552
23.03.2024/02:15;SE1, SE2, SE3, SE4;-976,994172
23.03.2024/02:30;SE1, SE2, SE3, SE4;-977,489544
23.03.2024/02:45;SE1, SE2, SE3, SE4;-977,521387
23.03.2024/03:00;SE1, SE2, SE3, SE4;-976,770107
23.03.2024/03:15;SE1, SE2, SE3, SE4;-980,103291
23.03.2024/03:30;SE1, SE2, SE3, SE4;-979,138633
23.03.2024/03:45;SE1, SE2, SE3, SE4;-976,945262
23.03.2024/04:00;SE1, SE2, SE3, SE4;-987,721204
23.03.2024/04:15;SE1, SE2, SE3, SE4;-983,857507
23.03.2024/04:30;SE1, SE2, SE3, SE4;-982,473664
23.03.2024/04:45;SE1, SE2, SE3, SE4;-983,153194
23.03.2024/05:00;SE1, SE2, SE3, SE4;-989,116408
23.03.2024/05:15;SE1, SE2, SE3, SE4;-989,095294
23.03.2024/05:30;SE1, SE2, SE3, SE4;-989,235849
23.03.2024/05:45;SE1, SE2, SE3, SE4;-985,835741
23.03.2024/06:00;SE1, SE2, SE3, SE4;-986,293082
23.03.2024/06:15;SE1, SE2, SE3, SE4;-994,437472
23.03.2024/06:30;SE1, SE2, SE3, SE4;-995,904879
23.03.2024/06:45;SE1, SE2, SE3, SE4;-994,901017
23.03.2024/07:00;SE1, SE2, SE3, SE4;-1016,998534
23.03.2024/07:15;SE1, SE2, SE3, SE4;-1021,293174
23.03.2024/07:30;SE1, SE2, SE3, SE4;-1023,287535
23.03.2024/07:45;SE1, SE2, SE3, SE4;-1029,81008
23.03.2024/08:00;SE1, SE2, SE3, SE4;-1049,653631
23.03.2024/08:15;SE1, SE2, SE3, SE4;-1059,306553
23.03.2024/08:30;SE1, SE2, SE3, SE4;-1066,582406
23.03.2024/08:45;SE1, SE2, SE3, SE4;-1070,724459
23.03.2024/09:00;SE1, SE2, SE3, SE4;-1085,100893
23.03.2024/09:15;SE1, SE2, SE3, SE4;-1087,948305
23.03.2024/09:30;SE1, SE2, SE3, SE4;-1080,932682
23.03.2024/09:45;SE1, SE2, SE3, SE4;-1079,662623
23.03.2024/10:00;SE1, SE2, SE3, SE4;-1089,881154
23.03.2024/10:15;SE1, SE2, SE3, SE4;-1088,340955
23.03.2024/10:30;SE1, SE2, SE3, SE4;-1081,65964
23.03.2024/10:45;SE1, SE2, SE3, SE4;-1078,39492
23.03.2024/11:00;SE1, SE2, SE3, SE4;-1080,542935
23.03.2024/11:15;SE1, SE2, SE3, SE4;-1080,27208
23.03.2024/11:30;SE1, SE2, SE3, SE4;-1079,637382
23.03.2024/11:45;SE1, SE2, SE3, SE4;-1084,137589
23.03.2024/12:00;SE1, SE2, SE3, SE4;-1073,28361
23.03.2024/12:15;SE1, SE2, SE3, SE4;-1066,187775
23.03.2024/12:30;SE1, SE2, SE3, SE4;-1059,145391
23.03.2024/12:45;SE1, SE2, SE3, SE4;-1059,782411
23.03.2024/13:00;SE1, SE2, SE3, SE4;-1037,670184
23.03.2024/13:15;SE1, SE2, SE3, SE4;-1041,199251
23.03.2024/13:30;SE1, SE2, SE3, SE4;-1042,356612
23.03.2024/13:45;SE1, SE2, SE3, SE4;-1034,046981
23.03.2024/14:00;SE1, SE2, SE3, SE4;-1028,038684
23.03.2024/14:15;SE1, SE2, SE3, SE4;-1033,7374
23.03.2024/14:30;SE1, SE2, SE3, SE4;-1026,625251
23.03.2024/14:45;SE1, SE2, SE3, SE4;-1020,325885
23.03.2024/15:00;SE1, SE2, SE3, SE4;-1042,529386
23.03.2024/15:15;SE1, SE2, SE3, SE4;-1035,558138
23.03.2024/15:30;SE1, SE2, SE3, SE4;-1040,594926
23.03.2024/15:45;SE1, SE2, SE3, SE4;-1043,942464
23.03.2024/16:00;SE1, SE2, SE3, SE4;-1086,626854
23.03.2024/16:15;SE1, SE2, SE3, SE4;-1085,849534
23.03.2024/16:30;SE1, SE2, SE3, SE4;-1092,729763
23.03.2024/16:45;SE1, SE2, SE3, SE4;-1099,862431
23.03.2024/17:00;SE1, SE2, SE3, SE4;-1170,574705
23.03.2024/17:15;SE1, SE2, SE3, SE4;-1175,776201
23.03.2024/17:30;SE1, SE2, SE3, SE4;-1184,535606
23.03.2024/17:45;SE1, SE2, SE3, SE4;-1193,939455
23.03.2024/18:00;SE1, SE2, SE3, SE4;-1257,128619
23.03.2024/18:15;SE1, SE2, SE3, SE4;-1263,650413
23.03.2024/18:30;SE1, SE2, SE3, SE4;-1266,789131
23.03.2024/18:45;SE1, SE2, SE3, SE4;-1268,211047
23.03.2024/19:00;SE1, SE2, SE3, SE4;-1271,418623
23.03.2024/19:15;SE1, SE2, SE3, SE4;-1268,535814
23.03.2024/19:30;SE1, SE2, SE3, SE4;-1259,889889
23.03.2024/19:45;SE1, SE2, SE3, SE4;-1254,379879
23.03.2024/20:00;SE1, SE2, SE3, SE4;-1218,197256
23.03.2024/20:15;SE1, SE2, SE3, SE4;-1212,676045
23.03.2024/20:30;SE1, SE2, SE3, SE4;-1201,774024
23.03.2024/20:45;SE1, SE2, SE3, SE4;-1192,793735
23.03.2024/21:00;SE1, SE2, SE3, SE4;-1160,061545
23.03.2024/21:15;SE1, SE2, SE3, SE4;-1151,439404
23.03.2024/21:30;SE1, SE2, SE3, SE4;-1147,644095
23.03.2024/21:45;SE1, SE2, SE3, SE4;-1145,595704
23.03.2024/22:00;SE1, SE2, SE3, SE4;-1110,82982
23.03.2024/22:15;SE1, SE2, SE3, SE4;-1105,441892
23.03.2024/22:30;SE1, SE2, SE3, SE4;-1096,880828
23.03.2024/22:45;SE1, SE2, SE3, SE4;-1090,362432
23.03.2024/23:00;SE1, SE2, SE3, SE4;-1062,02904
23.03.2024/23:15;SE1, SE2, SE3, SE4;-1052,052531
23.03.2024/23:30;SE1, SE2, SE3, SE4;-1043,344127
23.03.2024/23:45;SE1, SE2, SE3, SE4;-1039,2336
24.03.2024/00:00;SE1, SE2, SE3, SE4;-1014,364817
24.03.2024/00:15;SE1, SE2, SE3, SE4;-1012,561688
24.03.2024/00:30;SE1, SE2, SE3, SE4;-1009,487356
24.03.2024/00:45;SE1, SE2, SE3, SE4;-1004,441353
24.03.2024/01:00;SE1, SE2, SE3, SE4;-988,279833
24.03.2024/01:15;SE1, SE2, SE3, SE4;-986,002954
24.03.2024/01:30;SE1, SE2, SE3, SE4;-981,402795
24.03.2024/01:45;SE1, SE2, SE3, SE4;-976,782899
24.03.2024/02:00;SE1, SE2, SE3, SE4;-976,225749
24.03.2024/02:15;SE1, SE2, SE3, SE4;-977,859252
24.03.2024/02:30;SE1, SE2, SE3, SE4;-977,203392
24.03.2024/02:45;SE1, SE2, SE3, SE4;-974,336978
24.03.2024/03:00;SE1, SE2, SE3, SE4;-970,698218
24.03.2024/03:15;SE1, SE2, SE3, SE4;-967,864037
24.03.2024/03:30;SE1, SE2, SE3, SE4;-966,670503
24.03.2024/03:45;SE1, SE2, SE3, SE4;-965,672363
24.03.2024/04:00;SE1, SE2, SE3, SE4;-966,344785
24.03.2024/04:15;SE1, SE2, SE3, SE4;-966,757044
24.03.2024/04:30;SE1, SE2, SE3, SE4;-967,73858
24.03.2024/04:45;SE1, SE2, SE3, SE4;-967,507839
24.03.2024/05:00;SE1, SE2, SE3, SE4;-969,919027
24.03.2024/05:15;SE1, SE2, SE3, SE4;-969,47206
24.03.2024/05:30;SE1, SE2, SE3, SE4;-969,703948
24.03.2024/05:45;SE1, SE2, SE3, SE4;-968,197617
24.03.2024/06:00;SE1, SE2, SE3, SE4;-965,399785
24.03.2024/06:15;SE1, SE2, SE3, SE4;-968,109889
24.03.2024/06:30;SE1, SE2, SE3, SE4;-971,310722
24.03.2024/06:45;SE1, SE2, SE3, SE4;-977,373752
24.03.2024/07:00;SE1, SE2, SE3, SE4;-1000,936012
24.03.2024/07:15;SE1, SE2, SE3, SE4;-1008,435246
24.03.2024/07:30;SE1, SE2, SE3, SE4;-1016,360638
24.03.2024/07:45;SE1, SE2, SE3, SE4;-1024,253812
24.03.2024/08:00;SE1, SE2, SE3, SE4;-1063,043383
24.03.2024/08:15;SE1, SE2, SE3, SE4;-1071,56992
24.03.2024/08:30;SE1, SE2, SE3, SE4;-1077,825191
24.03.2024/08:45;SE1, SE2, SE3, SE4;-1082,155085
24.03.2024/09:00;SE1, SE2, SE3, SE4;-1113,280036
24.03.2024/09:15;SE1, SE2, SE3, SE4;-1119,17684
24.03.2024/09:30;SE1, SE2, SE3, SE4;-1125,421997
24.03.2024/09:45;SE1, SE2, SE3, SE4;-1127,494281
24.03.2024/10:00;SE1, SE2, SE3, SE4;-1137,14477
24.03.2024/10:15;SE1, SE2, SE3, SE4;-1142,125861
24.03.2024/10:30;SE1, SE2, SE3, SE4;-1143,722823
24.03.2024/10:45;SE1, SE2, SE3, SE4;-1144,199842
24.03.2024/11:00;SE1, SE2, SE3, SE4;-1151,516926
24.03.2024/11:15;SE1, SE2, SE3, SE4;-1155,141407
24.03.2024/11:30;SE1, SE2, SE3, SE4;-1158,547086
24.03.2024/11:45;SE1, SE2, SE3, SE4;-1158,890078
24.03.2024/12:00;SE1, SE2, SE3, SE4;-1162,123044
24.03.2024/12:15;SE1, SE2, SE3, SE4;-1159,177874
24.03.2024/12:30;SE1, SE2, SE3, SE4;-1155,882216
24.03.2024/12:45;SE1, SE2, SE3, SE4;-1150,367309
24.03.2024/13:00;SE1, SE2, SE3, SE4;-1151,645781
24.03.2024/13:15;SE1, SE2, SE3, SE4;-1144,883865
24.03.2024/13:30;SE1, SE2, SE3, SE4;-1144,214807
24.03.2024/13:45;SE1, SE2, SE3, SE4;-1137,637647
24.03.2024/14:00;SE1, SE2, SE3, SE4;-1143,124007
24.03.2024/14:15;SE1, SE2, SE3, SE4;-1142,746404
24.03.2024/14:30;SE1, SE2, SE3, SE4;-1144,09839
24.03.2024/14:45;SE1, SE2, SE3, SE4;-1145,953825
24.03.2024/15:00;SE1, SE2, SE3, SE4;-1159,425359
24.03.2024/15:15;SE1, SE2, SE3, SE4;-1159,433994
24.03.2024/15:30;SE1, SE2, SE3, SE4;-1158,417271
24.03.2024/15:45;SE1, SE2, SE3, SE4;-1160,998316
24.03.2024/16:00;SE1, SE2, SE3, SE4;-1205,805596
24.03.2024/16:15;SE1, SE2, SE3, SE4;-1210,333862
24.03.2024/16:30;SE1, SE2, SE3, SE4;-1217,869154
24.03.2024/16:45;SE1, SE2, SE3, SE4;-1226,6711
24.03.2024/17:00;SE1, SE2, SE3, SE4;-1294,827767
24.03.2024/17:15;SE1, SE2, SE3, SE4;-1303,883449
24.03.2024/17:30;SE1, SE2, SE3, SE4;-1312,608885
24.03.2024/17:45;SE1, SE2, SE3, SE4;-1322,456761
24.03.2024/18:00;SE1, SE2, SE3, SE4;-1368,902427
24.03.2024/18:15;SE1, SE2, SE3, SE4;-1373,454698
24.03.2024/18:30;SE1, SE2, SE3, SE4;-1375,771444
24.03.2024/18:45;SE1, SE2, SE3, SE4;-1374,542904
24.03.2024/19:00;SE1, SE2, SE3, SE4;-1376,148859
24.03.2024/19:15;SE1, SE2, SE3, SE4;-1372,895288
24.03.2024/19:30;SE1, SE2, SE3, SE4;-1367,987601
24.03.2024/19:45;SE1, SE2, SE3, SE4;-1364,673077
24.03.2024/20:00;SE1, SE2, SE3, SE4;-1317,814306
24.03.2024/20:15;SE1, SE2, SE3, SE4;-1310,981767
24.03.2024/20:30;SE1, SE2, SE3, SE4;-1307,327391
24.03.2024/20:45;SE1, SE2, SE3, SE4;-1303,061223
24.03.2024/21:00;SE1, SE2, SE3, SE4;-1249,150127
24.03.2024/21:15;SE1, SE2, SE3, SE4;-1241,993689
24.03.2024/21:30;SE1, SE2, SE3, SE4;-1237,760464
24.03.2024/21:45;SE1, SE2, SE3, SE4;-1229,150402
24.03.2024/22:00;SE1, SE2, SE3, SE4;-1170,546036
24.03.2024/22:15;SE1, SE2, SE3, SE4;-1163,225182
24.03.2024/22:30;SE1, SE2, SE3, SE4;-1155,060331
24.03.2024/22:45;SE1, SE2, SE3, SE4;-1148,010091
24.03.2024/23:00;SE1, SE2, SE3, SE4;-1093,372704
24.03.2024/23:15;SE1, SE2, SE3, SE4;-1087,218491
24.03.2024/23:30;SE1, SE2, SE3, SE4;-1081,345392
24.03.2024/23:45;SE1, SE2, SE3, SE4;-1079,567231
25.03.2024/00:00;SE1, SE2, SE3, SE4;-1042,597991
25.03.2024/00:15;SE1, SE2, SE3, SE4;-1039,725904
25.03.2024/00:30;SE1, SE2, SE3, SE4;-1039,155508
25.03.2024/00:45;SE1, SE2, SE3, SE4;-1035,141088
25.03.2024/01:00;SE1, SE2, SE3, SE4;-1019,916292
25.03.2024/01:15;SE1, SE2, SE3, SE4;-1018,428967
25.03.2024/01:30;SE1, SE2, SE3, SE4;-1017,456665
25.03.2024/01:45;SE1, SE2, SE3, SE4;-1018,326615
25.03.2024/02:00;SE1, SE2, SE3, SE4;-1018,202617
25.03.2024/02:15;SE1, SE2, SE3, SE4;-1017,472195
25.03.2024/02:30;SE1, SE2, SE3, SE4;-1018,358613
25.03.2024/02:45;SE1, SE2, SE3, SE4;-1018,340928
25.03.2024/03:00;SE1, SE2, SE3, SE4;-1019,615731
25.03.2024/03:15;SE1, SE2, SE3, SE4;-1019,606352
25.03.2024/03:30;SE1, SE2, SE3, SE4;-1018,775702
25.03.2024/03:45;SE1, SE2, SE3, SE4;-1020,25335
25.03.2024/04:00;SE1, SE2, SE3, SE4;-1035,215664
25.03.2024/04:15;SE1, SE2, SE3, SE4;-1034,266055
25.03.2024/04:30;SE1, SE2, SE3, SE4;-1034,763327
25.03.2024/04:45;SE1, SE2, SE3, SE4;-1030,481726
25.03.2024/05:00;SE1, SE2, SE3, SE4;-1071,940065
25.03.2024/05:15;SE1, SE2, SE3, SE4;-1069,958638
25.03.2024/05:30;SE1, SE2, SE3, SE4;-1068,581024
25.03.2024/05:45;SE1, SE2, SE3, SE4;-1063,245199
25.03.2024/06:00;SE1, SE2, SE3, SE4;-1133,812058
25.03.2024/06:15;SE1, SE2, SE3, SE4;-1129,35767
25.03.2024/06:30;SE1, SE2, SE3, SE4;-1124,711413
25.03.2024/06:45;SE1, SE2, SE3, SE4;-1121,363788
25.03.2024/07:00;SE1, SE2, SE3, SE4;-1176,545314
25.03.2024/07:15;SE1, SE2, SE3, SE4;-1171,384095
25.03.2024/07:30;SE1, SE2, SE3, SE4;-1175,725861
25.03.2024/07:45;SE1, SE2, SE3, SE4;-1167,424105
25.03.2024/08:00;SE1, SE2, SE3, SE4;-1167,567391
25.03.2024/08:15;SE1, SE2, SE3, SE4;-1167,135165
25.03.2024/08:30;SE1, SE2, SE3, SE4;-1167,126393
25.03.2024/08:45;SE1, SE2, SE3, SE4;-1167,053029
25.03.2024/09:00;SE1, SE2, SE3, SE4;-1142,460442
